title,link,pubdate
"As indigenous languages die out, will we lose knowledge about plants? – podcast",https://www.theguardian.com/science/audio/2021/jun/10/as-indigenous-languages-die-out-will-we-lose-knowledge-about-plants-podcast,2021-06-10-04:00:08
X-Press Pearl: The 'toxic ship' that caused an environmental disaster,https://www.bbc.co.uk/news/world-asia-57395693,2021-06-10-03:23:39
Solar eclipse 2021: ‘Ring of fire’ to sweep across the Earth,https://www.bbc.co.uk/news/science-environment-57420056,2021-06-10-00:20:32
'Miraculous' mosquito hack cuts dengue by 77%,https://www.bbc.co.uk/news/health-57417219,2021-06-09-23:07:32
Portugal delays Lisbon lockdown easing – as it happened,https://www.theguardian.com/world/live/2021/jun/09/coronavirus-live-news-us-europe-china-uk-vaccines,2021-06-09-23:05:18
"Access to GPs’ patient data key to new treatments, researchers say",https://www.theguardian.com/science/2021/jun/10/access-to-gps-patient-data-key-to-new-treatments-researchers-say,2021-06-09-23:01:03
Skeletons of Viking men to be reunited in Danish exhibition,https://www.theguardian.com/science/2021/jun/09/skeletons-of-viking-men-to-be-reunited-in-danish-exhibition,2021-06-09-18:29:29
Quantum leap for medical research as microscope zooms in on tiny structures,https://www.theguardian.com/science/2021/jun/10/quantum-leap-for-medical-research-as-microscope-zooms-in-on-tiny-structures,2021-06-09-17:30:57
"Young clownfish on coastal reefs dying faster due to exposure to artificial light, study finds",https://www.theguardian.com/environment/2021/jun/10/young-clownfish-on-coastal-reefs-dying-faster-due-to-exposure-to-artificial-light-study-finds,2021-06-09-17:30:56
Spaceport Cornwall signs agreement with US company,https://www.bbc.co.uk/news/uk-england-cornwall-57417590,2021-06-09-17:24:08
AstraZeneca vaccine linked to slightly higher risk of blood disorder,https://www.theguardian.com/world/2021/jun/09/astrazeneca-vaccine-linked-to-slightly-higher-risk-of-blood-disorder,2021-06-09-15:00:52
"Covid distancing may have weakened children’s immune system, experts say",https://www.theguardian.com/society/2021/jun/09/covid-distancing-may-have-weakened-childrens-immune-system-experts-say,2021-06-09-14:49:07
"20 years after the human genome was first sequenced, dangerous gene myths abound | Philip Ball",https://www.theguardian.com/commentisfree/2021/jun/09/human-genome-genes-genetic-code,2021-06-09-10:43:17
Halogen lightbulb sales to be banned in UK under climate change plans,https://www.bbc.co.uk/news/uk-57407233,2021-06-09-10:31:18
Solar eclipse: Shetland 'will be best place in UK for view',https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-57385856,2021-06-09-09:40:44
Mighty Jupiter moon Ganymede pictured in close-up,https://www.bbc.co.uk/news/science-environment-57411113,2021-06-09-08:02:49
University of East Anglia 'Climategate' scandal to be turned into film,https://www.bbc.co.uk/news/uk-england-norfolk-57402743,2021-06-09-05:23:49
Nasa spacecraft captures first closeups of Jupiter’s largest moon in decades,https://www.theguardian.com/science/2021/jun/08/juno-nasa-jupiter-moon-ganymede,2021-06-08-22:39:54
How do we know we’re not living in a simulation like The Matrix?,https://www.theguardian.com/lifeandstyle/2021/jun/08/how-do-we-know-were-not-living-in-a-simulation-like-the-matrix,2021-06-08-11:00:19
Can we vaccinate the world against Covid by the end of 2022?,https://www.theguardian.com/society/2021/jun/08/can-we-vaccinate-the-world-against-covid-by-the-end-of-2022,2021-06-08-05:00:11
Knowledge of medicinal plants at risk as languages die out,https://www.theguardian.com/environment/2021/jun/08/knowledge-of-medicinal-plants-at-risk-as-languages-die-out,2021-06-08-04:00:10
Anna Ploszajski: crafting to better understand material science – podcast,https://www.theguardian.com/science/audio/2021/jun/08/anna-ploszajski-crafting-to-better-understand-material-science-podcast,2021-06-08-04:00:10
"Huge two-day underwater avalanche sent mud 1,000km into ocean",https://www.theguardian.com/world/2021/jun/08/underwater-avalanche-africa-sent-mud-1000km-nigeria-south-africa,2021-06-08-03:10:50
Scientists say new dinosaur species is largest found in Australia,https://www.bbc.co.uk/news/world-australia-57394830,2021-06-08-02:10:39
"Amazon-dwellers lived sustainably for 5,000 years",https://www.bbc.co.uk/news/science-environment-57388939,2021-06-08-01:48:36
How to take a good photograph of the moon on your phone or camera with the right settings,https://www.theguardian.com/technology/2021/jun/08/how-to-take-a-photograph-of-the-full-moon-with-phone-photography-tonight-picture-night-sky-smartphone-camera-dslr-iphone-best-settings,2021-06-07-22:43:23
"24,000-year-old organisms found frozen in Siberia can still reproduce",https://www.theguardian.com/science/2021/jun/07/24000-year-old-organisms-found-frozen-in-siberia-can-still-reproduce,2021-06-07-19:47:44
"Bdelloid rotifer survives 24,000 years frozen in Siberia",https://www.bbc.co.uk/news/science-environment-57386706,2021-06-07-19:25:17
The tech billionaire space race: who is Jeff Bezos up against?,https://www.theguardian.com/science/2021/jun/07/the-tech-billionaire-space-race-who-is-jeff-bezos-up-against,2021-06-07-17:56:30
"‘Blacklist’ claim: Australian Research Council admits scanning applicants for ‘sensitivities’, China links",https://www.theguardian.com/science/2021/jun/08/blacklist-claim-australian-research-council-admits-scanning-applicants-for-sensitivities-china-links,2021-06-07-17:30:10
Himalayan balsam: UK volunteers battle playboy of horticultural world,https://www.theguardian.com/environment/2021/jun/07/himalayan-balsam-uk-volunteers-urged-to-help-to-battle-invasive-weed,2021-06-07-16:24:34
FDA approves first new Alzheimer’s drug in almost 20 years,https://www.theguardian.com/society/2021/jun/07/fda-announce-decision-new-alzheimers-drug-aducanumab,2021-06-07-15:55:22
"As the Delta variant spreads in England, our most vulnerable are losing protection | Christina Pagel",https://www.theguardian.com/commentisfree/2021/jun/07/delta-variant-covid-england-vulnerable,2021-06-07-14:37:53
European Commission drops plan to ban UK from science projects,https://www.theguardian.com/world/2021/jun/07/ec-drops-plans-to-ban-uk-from-science-projects-after-backlash,2021-06-07-14:09:35
Could a third wave of Covid be more serious than UK’s first two?,https://www.theguardian.com/world/2021/jun/07/could-a-third-wave-of-covid-be-more-serious-than-uk-first-two-delta-variant,2021-06-07-13:11:18
Hope feels dangerous in a pandemic – so I am trying to build happiness by focusing on small delights | Emma Beddington,https://www.theguardian.com/commentisfree/2021/jun/07/hope-feels-dangerous-in-a-pandemic-so-i-am-trying-to-build-happiness-by-focusing-on-small-delights,2021-06-07-13:00:32
Jeff Bezos and brother to fly to space in Blue Origin flight,https://www.bbc.co.uk/news/world-us-canada-57386049,2021-06-07-12:07:44
Falling sperm counts aren't as alarming as they sound | Marion Boulicault and Meredith Reiches,https://www.theguardian.com/commentisfree/2021/jun/07/scare-stories-falling-sperm-counts-male-infertility-science,2021-06-07-10:00:04
Unwell Women by Elinor Cleghorn review – battle for the female body,https://www.theguardian.com/books/2021/jun/07/unwell-women-by-elinor-cleghorn-review-battle-for-the-female-body,2021-06-07-07:30:01
Do aliens exist? I think we have enough on our plate already | Rhiannon Lucy Cosslett,https://www.theguardian.com/commentisfree/2021/jun/07/do-aliens-exist-pentagon-report-ufos-pandemic,2021-06-07-07:00:02
How and when to watch the solar eclipse on Thursday,https://www.theguardian.com/science/2021/jun/07/how-and-when-to-watch-the-solar-eclipse-on-thursday,2021-06-07-05:00:01
Shackled skeleton identified as rare evidence of slavery in Roman Britain,https://www.theguardian.com/uk-news/2021/jun/07/shackled-skeleton-identified-rare-evidence-roman-britain,2021-06-07-05:00:00
Scientists urge caution after Tony Blair backs UK ‘Covid pass’,https://www.theguardian.com/politics/2021/jun/07/scientists-urge-caution-after-tony-blair-backs-uk-covid-pass,2021-06-07-05:00:00
The Guardian view on the god of science: a divine but rational disagreement | Editorial,https://www.theguardian.com/commentisfree/2021/jun/06/the-guardian-view-on-the-god-of-science-a-divine-but-rational-disagreement,2021-06-06-17:25:44
‘Mix and match’ Covid booster jabs may be offered in UK,https://www.theguardian.com/society/2021/jun/06/mix-and-match-covid-booster-jabs-may-be-offered-in-uk-vaccine-autumn,2021-06-06-12:32:31
My best friend at school moved in with us – and taught me to trust again,https://www.theguardian.com/lifeandstyle/2021/jun/06/shes-my-soulmate-my-childhood-bff-is-still-my-best-friend,2021-06-06-12:00:38
Covid live: UK under-30s to be invited for jabs this week; Labour calls for ‘amber list’ to be axed,https://www.theguardian.com/world/live/2021/jun/06/coronavirus-live-news-tony-blair-greater-freedoms-fully-vaccinated-uk-matt-hancock-covid-latest-updates,2021-06-06-09:42:06
"Covid Delta variant ‘about 40% more transmissible’, says Matt Hancock",https://www.theguardian.com/world/2021/jun/06/covid-delta-variant-about-40-more-transmissible-says-matt-hancock,2021-06-06-09:02:38
Data on Delta variant splits scientists on lifting final Covid restrictions,https://www.theguardian.com/world/2021/jun/06/data-on-delta-variant-splits-scientists-on-lifting-final-covid-restrictions,2021-06-06-07:30:32
Weatherwatch: how dust storms heighten risk of Valley fever,https://www.theguardian.com/news/2021/jun/05/weatherwatch-how-dust-storms-heighten-risk-of-valley-fever,2021-06-05-05:00:01
"UK reports 6,238 daily Covid cases amid fears over Delta variant infectiousness",https://www.theguardian.com/world/2021/jun/04/delta-variant-transmissible-uk-covid-lockdown-neil-ferguson,2021-06-04-16:28:16
"Any menstrual changes after Covid jab would be short-lived, experts say",https://www.theguardian.com/society/2021/jun/04/any-menstrual-changes-covid-jab-would-be-short-lived-experts,2021-06-04-13:30:32
Bus depot bid to be UK's largest electric vehicle charging hub,https://www.bbc.co.uk/news/uk-scotland-57352972,2021-06-04-05:09:35
"Arctic sea ice thinning twice as fast as thought, study finds",https://www.theguardian.com/world/2021/jun/04/arctic-sea-ice-thinning-twice-as-fast-as-thought-study-finds,2021-06-04-05:01:30
"Ancient tsunami could have wiped out Scottish cities today, study finds",https://www.theguardian.com/world/2021/jun/04/ancient-tsunami-could-have-wiped-out-scottish-cities-today-study-finds,2021-06-04-05:00:30
"SpaceX rocket heads to ISS with squid, toothpaste and avocados",https://www.theguardian.com/science/2021/jun/03/spacex-rocket-heads-to-iss-with-a-supply-of-squid-toothpaste-and-avocados,2021-06-04-00:39:01
"UK reports 5,274 new cases; Italy opens vaccinations for all over-12s – as it happened",https://www.theguardian.com/world/live/2021/jun/03/coronavirus-live-news-brazil-anger-toll-olympics-japan-us-uk,2021-06-03-23:38:04
Drug may help more women survive hereditary breast cancer,https://www.theguardian.com/science/2021/jun/03/drug-may-help-more-women-survive-hereditary-breast-cancer,2021-06-03-21:00:20
UK tightens borders and travel rules as variants spark new alarm,https://www.theguardian.com/world/2021/jun/03/concern-over-delta-covid-variant-tightens-borders-of-uk,2021-06-03-20:11:33
TikTok accidentally detected my ADHD. For 23 years everyone missed the warning signs | Matilda Boseley,https://www.theguardian.com/commentisfree/2021/jun/04/tiktok-accidentally-detected-my-adhd-for-23-years-everyone-missed-the-warning-signs,2021-06-03-17:30:16
"Climate tipping points could topple like dominoes, warn scientists",https://www.theguardian.com/environment/2021/jun/03/climate-tipping-points-could-topple-like-dominoes-warn-scientists,2021-06-03-16:34:11
Optical illusion of orangutan wins award,https://www.bbc.co.uk/news/in-pictures-57335458,2021-06-03-12:26:21
Venus: Nasa announces two new missions,https://www.bbc.co.uk/news/science-environment-57339355,2021-06-03-10:26:38
"The supersense secret: Steve Biddulph on how to become healthier, happier and more fully human",https://www.theguardian.com/science/2021/jun/03/supersense-secret-steve-biddulph-become-healthier-happier-more-fully-human,2021-06-03-09:00:06
How do I know middle age is at an end? I fell over in the bath,https://www.theguardian.com/science/commentisfree/2021/jun/03/middle-age-is-at-an-end-i-fell-over-in-the-bath,2021-06-03-06:00:02
Worms sent into space for muscle loss research mission,https://www.bbc.co.uk/news/uk-england-nottinghamshire-57331351,2021-06-03-05:13:45
The empty office: what we lose when we work from home,https://www.theguardian.com/science/2021/jun/03/the-empty-office-what-we-lose-when-we-work-from-home,2021-06-03-05:00:02
Nasa to launch baby squid to International Space Station,https://www.bbc.co.uk/news/science-environment-57339989,2021-06-03-04:12:57
From the archive: Callum Roberts on a life spent diving in coral reefs – podcast,https://www.theguardian.com/science/audio/2021/jun/03/from-archive-callum-roberts-life-spent-diving-coral-reefs-podcast,2021-06-03-04:00:03
Cicadas: What to know about the 'remarkable' and noisy bugs,https://www.bbc.co.uk/news/world-us-canada-57335800,2021-06-02-23:22:11
Nasa plans return to Venus with two missions by 2030,https://www.theguardian.com/science/2021/jun/02/nasa-venus-return-two-missions,2021-06-02-22:29:12
Plans to build world’s deepest pool in Cornwall to train astronauts,https://www.theguardian.com/uk-news/2021/jun/02/worlds-deepest-pool-could-be-built-in-cornwall,2021-06-02-18:57:49
Female anatomy still causing a blush | Letters,https://www.theguardian.com/lifeandstyle/2021/jun/02/female-anatomy-still-causing-a-blush,2021-06-02-16:47:24
Urban crime plummets during lockdowns in cities around world,https://www.theguardian.com/science/2021/jun/02/urban-crime-plummets-during-lockdowns-cities-around-world,2021-06-02-15:00:44
‘A sacrificed generation’: psychological scars of Covid on young may have lasting impact,https://www.theguardian.com/world/2021/jun/02/a-sacrificed-generation-psychological-scars-of-covid-on-young-may-have-lasting-impact,2021-06-02-14:40:02
Blue Abyss: Plans to build world's deepest pool in Cornwall,https://www.bbc.co.uk/news/uk-england-cornwall-57328408,2021-06-02-10:13:49
Major project aims to clear clean energy hurdle,https://www.bbc.co.uk/news/science-environment-57313991,2021-06-02-09:58:37
Blaming Covid mistakes on ‘groupthink’ lets the government off the hook | Stephen Reicher and John Drury,https://www.theguardian.com/commentisfree/2021/jun/02/covid-mistakes-groupthink-government-dominic-cummings,2021-06-02-09:00:37
Alaska: Biden to suspend Trump Arctic drilling leases,https://www.bbc.co.uk/news/world-us-canada-57322511,2021-06-02-08:38:06
"Microwave weapons that could cause Havana Syndrome exist, experts say",https://www.theguardian.com/science/2021/jun/02/microwave-weapons-havana-syndrome-experts,2021-06-02-08:30:36
'Black fungus’ is creating a whole other health emergency for Covid-stricken India | Ian Schwartz and Arunaloke Chakrabarti,https://www.theguardian.com/commentisfree/2021/jun/02/black-fungus-covid-india-mucormycosis,2021-06-02-06:00:34
Terrawatch: a saltmine and a sinking city in Brazil,https://www.theguardian.com/science/2021/jun/02/terrawatch-a-saltmine-and-a-sinking-city-in-brazil,2021-06-02-05:00:33
Farmers' opposition to UK-Australia trade deal grows,https://www.bbc.co.uk/news/science-environment-57268681,2021-06-01-23:52:03
No UK Covid deaths announced for first time in 10 months,https://www.theguardian.com/world/2021/jun/01/uk-records-no-covid-19-deaths-in-a-day-raising-hope-for-unlocking,2021-06-01-20:13:34
‘Scary stuff’: International Space Station robotic arm struck by space junk,https://www.theguardian.com/science/2021/jun/01/international-space-station-robotic-arm-space-junk,2021-06-01-17:49:21
China confirms first human case of H10N3 bird flu strain,https://www.theguardian.com/world/2021/jun/01/china-confirms-first-human-case-h10n3-bird-flu-strain-man-jiangsu,2021-06-01-17:48:55
Zero daily Covid deaths announced in UK,https://www.theguardian.com/world/2021/jun/01/zero-daily-covid-deaths-announced-in-uk,2021-06-01-15:39:12
Autumn Cambridge University Covid cases linked to one nightclub,https://www.theguardian.com/world/2021/jun/01/autumn-covid-cases-cambridge-university-nightclub,2021-06-01-15:39:05
150 years old: how the quest for eternal life found its natural limit,https://www.theguardian.com/science/2021/jun/01/150-years-old-how-the-quest-for-eternal-life-found-its-natural-limit,2021-06-01-14:51:40
Why electric cars will take over sooner than you think,https://www.bbc.co.uk/news/business-57253947,2021-06-01-09:24:39
Stonefish venom research may hold key to treating stings described as ‘worse than childbirth’,https://www.theguardian.com/environment/2021/jun/01/stonefish-venom-research-may-hold-key-to-treating-stings-described-as-worse-than-childbirth,2021-06-01-08:34:57
Mars: Nasa's Perseverance rover's first 100 days in pictures,https://www.bbc.co.uk/news/in-pictures-57233756,2021-06-01-07:44:15
Peru has world’s worst per capita Covid toll after death data revised,https://www.theguardian.com/world/2021/jun/01/peru-has-worlds-worst-per-capita-covid-toll-after-death-data-revised,2021-06-01-06:46:12
China locks down part of Guangzhou amid outbreak of Indian Covid variant,https://www.theguardian.com/world/2021/jun/01/china-locks-down-part-of-guangzhou-amid-outbreak-of-indian-covid-variant,2021-06-01-05:45:23
What can a wild night out teach us about ecosystem health? – podcast,https://www.theguardian.com/science/audio/2021/jun/01/what-can-a-wild-night-out-teach-us-about-ecosystem-health-podcast,2021-06-01-04:00:41
Then and now: Pandemic clears the air,https://www.bbc.co.uk/news/science-environment-57149747,2021-06-01-00:25:27
How to take a good photograph of the moon on your phone or camera with the right settings,https://www.theguardian.com/technology/2021/jun/01/how-to-take-a-photograph-of-the-full-moon-with-phone-photography-tonight-picture-night-sky-smartphone-camera-dslr-iphone-best-settings,2021-05-31-22:26:58
Did you solve it? Gods of snooker,https://www.theguardian.com/science/2021/may/31/did-you-solve-it-gods-of-snooker,2021-05-31-15:59:55
The lost and lonely clitoris: why can so few people find it?,https://www.theguardian.com/lifeandstyle/2021/may/31/the-lost-and-lonely-clitoris-why-can-so-few-people-find-it,2021-05-31-15:18:24
"Digital forensics experts prone to bias, study shows",https://www.theguardian.com/science/2021/may/31/digital-forensics-experts-prone-to-bias-study-shows,2021-05-31-15:00:26
Extremely rare prehistoric animal carvings found for first time in Scotland,https://www.bbc.co.uk/news/uk-scotland-57304921,2021-05-31-14:47:25
Prehistoric carvings of red deer found in Scottish neolithic tomb,https://www.theguardian.com/uk-news/2021/may/31/prehistoric-carvings-of-red-deer-found-in-scottish-neolithic-tomb,2021-05-31-13:02:26
"In rich countries, vaccines are making Covid-19 a manageable health issue | Devi Sridhar",https://www.theguardian.com/commentisfree/2021/may/31/rich-countries-vaccines-covid-19-manageable-health-issue-pandemic,2021-05-31-12:54:02
"India Covid variant spreading across England, data shows",https://www.theguardian.com/world/2021/may/31/india-covid-variant-spreading-across-england-data-shows,2021-05-31-11:13:11
End of England Covid lockdown on 21 June increasingly in doubt,https://www.theguardian.com/world/2021/may/31/end-of-england-covid-lockdown-on-21-june-increasingly-in-doubt,2021-05-31-09:10:16
Can you solve it? Gods of snooker,https://www.theguardian.com/science/2021/may/31/can-you-solve-it-gods-of-snooker,2021-05-31-06:11:47
"Starwatch: track down the large but overlooked Boötes, the herdsman",https://www.theguardian.com/science/2021/may/31/starwatch-track-down-bootes-herdsman-babylonians-ptolemy,2021-05-31-05:00:14
John Latham obituary,https://www.theguardian.com/science/2021/may/30/john-latham-obituay,2021-05-30-16:43:57
Einstein’s theories play their part in our time | Letters,https://www.theguardian.com/science/2021/may/30/einsteins-theories-play-their-part-in-our-time,2021-05-30-15:46:23
Vietnam says new Covid variant is hybrid of India and UK strains,https://www.theguardian.com/world/2021/may/29/vietnam-discovers-new-hybrid-covid-variant-state-media-reports,2021-05-30-13:20:28
Some long Covid sufferers in England waiting months for treatment,https://www.theguardian.com/world/2021/may/30/some-long-covid-sufferers-in-england-waiting-months-for-treatment,2021-05-30-12:24:12
Bees give me a sense of calm: discovering nature in my back garden,https://www.theguardian.com/lifeandstyle/2021/may/30/self-and-wellbeing-bees-give-me-a-sense-of-peace-and-supply-our-summer-soundtrack,2021-05-30-11:30:01
"Covid investigators must interview Wuhan stall owners, says virologist",https://www.theguardian.com/world/2021/may/30/covid-team-interview-wuhan-market-virologist-animals,2021-05-30-09:42:04
"Help our profession or UK’s shared history will be lost, say archaeologists",https://www.theguardian.com/science/2021/may/30/help-our-profession-or-uks-shared-history-will-be-lost-say-archaeologists,2021-05-30-09:00:50
China forces pace of vaccinations with persuasion … and some cash,https://www.theguardian.com/world/2021/may/30/china-forces-pace-of-vaccinations-with-persuasion-and-some-cash,2021-05-30-08:00:49
Why is the new Covid variant spreading? | David Spiegelhalter and Anthony Masters,https://www.theguardian.com/theobserver/commentisfree/2021/may/30/why-is-new-covid-variant-spreading,2021-05-30-07:00:48
Chinese cargo craft docks with future space station in orbit,https://www.theguardian.com/science/2021/may/30/chinese-cargo-craft-docks-with-future-space-station-in-orbit,2021-05-30-03:05:06
"Coronavirus: UK records another 3,398 cases and seven deaths – as it happened",https://www.theguardian.com/world/live/2021/may/29/coronavirus-news-expert-warns-against-lifting-england-restrictions-too-soon-vietnam-detects-hybrid-of-uk-and-india-variants,2021-05-29-22:36:27
Keir Starmer: Boris Johnson’s chaos could hit June plan to lift lockdown,https://www.theguardian.com/politics/2021/may/29/keir-starmer-boris-johnsons-chaos-could-hit-june-plan-to-lift-lockdown,2021-05-29-19:00:32
Nasa releases new image that shows Milky Way’s energized ‘downtown’,https://www.theguardian.com/science/2021/may/29/nasa-milky-way-image-downtown,2021-05-29-16:31:14
Health experts urge caution on giving Covid vaccines to UK  children,https://www.theguardian.com/society/2021/may/29/health-experts-urge-caution-on-giving-covid-vaccines-to-uk-children,2021-05-29-11:12:43
Why the ‘lab-leak’ theory of Covid’s origins has gained prominence again | Stephen Buranyi,https://www.theguardian.com/commentisfree/2021/may/29/lab-leak-theory-covid-natural-manmade-sars-cov-2,2021-05-29-06:00:18
Mud cylinders reveal humans' impact on Earth began earlier than we thought,https://www.bbc.co.uk/news/science-environment-57273664,2021-05-28-23:42:41
Homes set to be heated by sewage plants in future,https://www.bbc.co.uk/news/business-57261151,2021-05-28-17:00:29
Expert who helped change No 10 Covid policy in first wave warns over risk of easing,https://www.theguardian.com/world/2021/may/28/academic-who-helped-change-no-10-covid-policy-in-first-wave-warns-of-easing-risk,2021-05-28-16:00:00
UK Covid live: calls to push back 21 June reopening in England after PM admits ‘we may need to wait’,https://www.theguardian.com/politics/live/2021/may/28/uk-covid-live-calls-delay-21-june-reopening-boris-johnson-india-variant-coronavirus-viktor-orban,2021-05-28-09:39:53
Kwasi Kwarteng defends Hancock over Covid care home claims,https://www.theguardian.com/politics/2021/may/28/kwasi-kwarteng-defends-hancock-over-covid-care-home-claims,2021-05-28-09:24:33
Nasa’s Mars helicopter goes on wild flight after technical malfunction – video,https://www.theguardian.com/science/video/2021/may/28/nasa-mars-helicopter-on-wild-flight-after-technical-malfunction-video,2021-05-28-07:14:25
Branching out: is communication possible between trees and people?,https://www.theguardian.com/books/2021/may/28/branching-out-is-communication-possible-between-trees-and-people,2021-05-28-06:00:49
Milky Way photographer of the year 2021 – in pictures,https://www.theguardian.com/artanddesign/gallery/2021/may/28/milky-way-photographer-of-the-year-2021-in-pictures,2021-05-28-06:00:49
Virgin Galactic takes another leap towards space tourism,https://www.theguardian.com/science/2021/may/28/virgin-galactic-space-tourism-spaceshiptwo-rocket-plane-earth-flight,2021-05-28-05:00:49
Nasa’s Mars helicopter goes on ‘stressful’ wild flight after malfunction,https://www.theguardian.com/science/2021/may/28/nasa-mars-helicopter-goes-on-stressful-wild-flight-after-malfunction-ingenuity,2021-05-28-04:23:34
Bad luck or bad management: why has Victoria had so many Covid outbreaks?,https://www.theguardian.com/australia-news/2021/may/28/bad-luck-or-bad-management-why-has-victoria-had-so-many-covid-outbreaks,2021-05-28-00:26:59
Drones and live-streams: How tech is changing conservation,https://www.bbc.co.uk/news/newsbeat-57234398,2021-05-28-00:07:33
"Site in Syria could be world’s oldest war memorial, study finds",https://www.theguardian.com/science/2021/may/28/site-in-syria-could-be-worlds-oldest-war-memorial-study-finds,2021-05-27-23:01:39
UK Covid: Hancock refuses to deny telling No 10 patients would be tested before discharge into care homes – as it happened,https://www.theguardian.com/politics/live/2021/may/27/uk-covid-live-news-cummings-wrong-to-say-tens-of-thousands-died-needlessly-minister-says,2021-05-27-17:41:11
New dark matter map reveals cosmic mystery,https://www.bbc.co.uk/news/science-environment-57244708,2021-05-27-16:05:12
Astronomers create largest map of the universe’s dark matter,https://www.theguardian.com/science/2021/may/27/astronomers-create-largest-map-universe-dark-matter-einstein,2021-05-27-15:30:30
"Investing 0.1% of global GDP could avoid breakdown of ecosystems, says UN report",https://www.theguardian.com/environment/2021/may/27/nature-financial-value-investing-global-gdp-avoid-breakdown-ecosystems-un-report-aoe,2021-05-27-15:07:05
Can Covid vaccines disrupt menstrual cycles? – podcast,https://www.theguardian.com/science/audio/2021/may/27/covid-vaccine-and-period-disruption-podcast,2021-05-27-14:50:11
BBC Springwatch at Wild Ken Hill: Behind the scenes,https://www.bbc.co.uk/news/uk-england-norfolk-57255447,2021-05-27-05:22:59
First woman appointed Scotland's Astronomer Royal,https://www.bbc.co.uk/news/uk-scotland-57263010,2021-05-27-05:21:49
Monkeys adopt ‘accent’ of other species when in shared territory – study,https://www.theguardian.com/science/2021/may/27/monkeys-adopt-accent-of-other-species-when-in-shared-territory-study,2021-05-27-05:01:18
‘If you zoom in it’s not too bad’: our underwhelming super blood moon pictures,https://www.theguardian.com/science/gallery/2021/may/27/if-you-zoom-in-its-not-too-bad-our-underwhelming-super-blood-moon-pictures,2021-05-27-03:49:42
"Tulsa massacre: The search for victims, 100 years on",https://www.bbc.co.uk/news/world-us-canada-57244863,2021-05-26-23:56:22
Climate: World at risk of hitting temperature limit soon,https://www.bbc.co.uk/news/science-environment-57261670,2021-05-26-23:56:05
Super blood moon and lunar eclipse stun spectators around the world – video,https://www.theguardian.com/science/video/2021/may/27/super-blood-moon-and-lunar-eclipse-stun-spectators-around-the-world-video,2021-05-26-23:26:45
German scientists say they can help improve Covid vaccines to prevent blood clots,https://www.theguardian.com/world/2021/may/26/german-scientists-say-they-can-help-improve-vaccines-to-prevent-blood-clots,2021-05-26-21:37:05
Stephen Hawking's papers to be saved for the nation,https://www.bbc.co.uk/news/science-environment-57088148,2021-05-26-21:32:48
Stephen Hawking’s office and archive gifted to UK to settle tax bill,https://www.theguardian.com/science/2021/may/26/stephen-hawkings-office-and-archive-gifted-to-uk-to-settle-tax-bill,2021-05-26-21:00:08
Lions led by donkeys: Cummings uses broad strokes to portray colleagues,https://www.theguardian.com/politics/2021/may/26/dominic-cummins-testimony-colleagues-were-either-brilliant-or-incompetent,2021-05-26-18:39:47
Shell: Netherlands court orders oil giant to cut emissions,https://www.bbc.co.uk/news/world-europe-57257982,2021-05-26-17:42:53
The lives lost to hospital-acquired Covid | Letters,https://www.theguardian.com/world/2021/may/26/the-lives-lost-to-hospital-acquired-covid,2021-05-26-17:34:32
Dominic Cummings claims ‘tens of thousands’ died unnecessarily because of way Covid was handled – as it happened,https://www.theguardian.com/politics/live/2021/may/26/uk-covid-news-live-dominic-cummings-boris-johnson-covid-evidence-pmqs,2021-05-26-17:17:29
Time limit on lab-grown human embryos is relaxed by experts,https://www.theguardian.com/science/2021/may/26/time-limit-on-lab-grown-human-embryos-is-relaxed-by-experts,2021-05-26-15:00:01
How a ranger stumbled upon one of the largest fossil finds in California history,https://www.theguardian.com/us-news/2021/may/26/california-fossils-east-bay-municipal-water-district,2021-05-26-10:00:00
May’s super flower moon lights up the night skies – in pictures,https://www.theguardian.com/science/gallery/2021/may/26/mays-super-flower-moon-lights-up-the-night-skies-in-pictures,2021-05-26-07:14:13
‘Stranger than anything dreamed up by sci-fi’: will we ever understand black holes?,https://www.theguardian.com/film/2021/may/26/stranger-than-anything-dreamed-up-by-sci-fi-will-we-ever-understand-black-holes,2021-05-26-06:09:50
"US joins calls for transparent, science-based investigation into Covid origins",https://www.theguardian.com/world/2021/may/26/us-joins-calls-for-transparent-science-based-investigation-into-covid-origins,2021-05-26-02:01:44
Mast Upgrade: UK experiment could sweep aside fusion hurdle,https://www.bbc.co.uk/news/science-environment-57232644,2021-05-25-23:44:02
"Tasmanian devils born on Australian mainland after 3,000 years",https://www.bbc.co.uk/news/world-australia-57249491,2021-05-25-19:48:26
Today’s UK Covid news: government to change guidance ‘to make it clearer we are not imposing local restrictions’,https://www.theguardian.com/politics/live/2021/may/25/uk-covid-live-news-travel-advice-indian-variant-hotspots-england-coronavirus-latest-updates,2021-05-25-18:45:04
The Guardian view on ‘rules’ for Covid hotspots: another fine mess,https://www.theguardian.com/commentisfree/2021/may/25/the-guardian-view-on-rules-for-covid-hotspots-another-fine-mess,2021-05-25-17:56:48
Global heating: Study shows impact of 'climate racism' in US,https://www.bbc.co.uk/news/science-environment-57235904,2021-05-25-15:07:42
